id,weighting,tenure_type,region
20220021093,1914.5870772795538,owner occupied,Yorkshire and the Humber
20220021094,3137.540884617886,owner occupied,London
20220021095,3078.250046806053,owner occupied,South East
20220021099,1673.1922354218989,owner occupied,London
20220021101,3083.107969702376,private rented,South East
20220021105,2164.623093264417,housing association,South West
20220021106,1306.2598713405534,owner occupied,South West
20220021110,906.4885876271829,local authority,South East
20220021116,1586.4394203999518,owner occupied,East
20220021117,4176.233713928116,private rented,London
20220021120,1378.6173573375502,owner occupied,South West
20220021121,2147.0238028162316,owner occupied,East
20220021125,1707.8603204283572,owner occupied,East
20220021128,670.2177388640024,owner occupied,West Midlands
20220021130,4418.331467379447,owner occupied,South West
20220021131,251.684918828075,owner occupied,North East
20220021133,12651.484981906808,owner occupied,East Midlands
20220021134,1529.8075857100887,owner occupied,South West
20220021139,5013.048086750414,owner occupied,North East
20220021140,3409.714208979202,owner occupied,London
20220021141,4219.687609412707,owner occupied,East Midlands
20220021142,941.5553039077654,private rented,Yorkshire and the Humber
20220021143,2477.9907371454283,owner occupied,East Midlands
20220021144,1948.1347526563588,private rented,London
20220021149,4768.017661422374,private rented,West Midlands
20220021152,1656.1072697184977,owner occupied,South East
20220021155,968.0968082110347,owner occupied,North West
20220021156,2910.967365892589,private rented,London
20220021164,3081.696356471662,owner occupied,South East
20220021172,1309.0614967988176,owner occupied,South West
20220021173,6671.259997630871,owner occupied,West Midlands
20220021175,1202.6233560344117,housing association,South East
20220021177,274.72003420852946,owner occupied,South East
20220021183,1341.307889081447,private rented,South West
20220021192,7272.922377275066,private rented,South West
20220021194,572.5011453215895,owner occupied,South West
20220021201,2564.3409849131835,owner occupied,East
20220021203,1250.368631986705,owner occupied,South West
20220021207,2152.9235829663635,housing association,London
20220021214,1711.9688050096038,housing association,North West
20220021219,2496.0740053854297,owner occupied,South West
20220021221,954.5772980804084,private rented,East
20220021229,1289.6058516490996,owner occupied,South East
20220021230,4977.224068277831,owner occupied,Yorkshire and the Humber
20220021232,1676.1600255374874,owner occupied,South East
20220021235,889.2283030654996,housing association,Yorkshire and the Humber
20220021245,702.0157597182118,local authority,Yorkshire and the Humber
20220021247,1818.0423484557361,owner occupied,North West
20220021249,948.2673072370786,housing association,London
20220021252,5525.580667466525,private rented,South West
20220021254,2788.8832713299453,owner occupied,East
20220021258,884.6939571073387,housing association,South West
20220021260,1724.5167092869,housing association,East
20220021261,3402.2476788137033,local authority,London
20220021264,1498.6365149237072,owner occupied,East Midlands
20220021265,1821.6643390611332,owner occupied,London
20220021268,1563.7575599602537,owner occupied,Yorkshire and the Humber
20220021271,948.140656116997,local authority,South East
20220021275,776.9825468621185,owner occupied,Yorkshire and the Humber
20220021277,730.7727722916303,housing association,East
20220021278,2562.9935509236393,private rented,South East
20220021290,2847.9593035412126,private rented,East
20220021294,4535.662102932903,owner occupied,South East
20220021295,1792.550361507152,owner occupied,Yorkshire and the Humber
20220021296,3331.257915682665,private rented,North West
20220021300,1961.9980275597763,owner occupied,South East
20220021302,2194.5090011698776,private rented,East Midlands
20220021304,1401.1016662353165,local authority,London
20220021310,2822.3622820592595,owner occupied,London
20220021312,1140.0898236074759,local authority,North West
20220021317,3198.5813438296464,owner occupied,North West
20220021318,4548.20689068274,owner occupied,East
20220021320,1647.4337336901135,local authority,London
20220021325,1789.8274068457033,owner occupied,Yorkshire and the Humber
20220021328,4426.32361098653,owner occupied,Yorkshire and the Humber
20220021329,4356.449568718558,owner occupied,South East
20220021337,7241.556307662528,owner occupied,North East
20220021338,1380.968548929692,local authority,North West
20220021343,1332.023321395778,housing association,South West
20220021347,3685.390165245839,owner occupied,North East
20220021349,8854.54387746093,private rented,Yorkshire and the Humber
20220021353,2302.288886628972,owner occupied,North West
20220021356,2288.6350461041975,private rented,South West
20220021357,1689.7728009965558,owner occupied,South East
20220021358,930.7273675959028,owner occupied,East Midlands
20220021360,3730.5843936061033,owner occupied,North West
20220021361,2721.733950359582,owner occupied,Yorkshire and the Humber
20220021363,1983.9944284042572,owner occupied,London
20220021364,2066.505419876446,owner occupied,Yorkshire and the Humber
20220021365,4702.673942634535,owner occupied,South East
20220021366,1654.128818146223,housing association,North West
20220021369,8688.398476179555,private rented,London
20220021372,2337.061969916197,owner occupied,East
20220021375,8962.73029164395,owner occupied,South West
20220021377,1017.2581405124658,owner occupied,South East
20220021379,376.59930207800016,housing association,North West
20220021380,1659.7973660736022,owner occupied,East
20220021381,2064.090107132485,local authority,East Midlands
20220021382,2067.9070070735734,owner occupied,South West
20220021390,3139.410595063758,owner occupied,South East
20220021397,2989.7618683403753,owner occupied,South West
20220021402,2370.7799271710574,housing association,North West
20220021404,1993.2887950505503,owner occupied,Yorkshire and the Humber
20220021405,8095.166437168872,owner occupied,East
20220021409,525.5181664045418,owner occupied,South West
20220021421,1666.8776591683147,owner occupied,North West
20220021422,1183.1047038406018,owner occupied,East
20220021423,3136.889600481137,owner occupied,East Midlands
20220021428,2297.248862664622,owner occupied,East
20220021430,1318.579543861348,owner occupied,East
20220021433,624.0788884658107,housing association,West Midlands
20220021439,2223.358687811118,owner occupied,South East
20220021442,818.8060116248073,owner occupied,North West
20220021444,2751.9139003867726,owner occupied,West Midlands
20220021447,2129.3199944706844,owner occupied,North West
20220021448,1665.546498182819,owner occupied,West Midlands
20220021450,3704.6039419956965,owner occupied,North East
20220021453,2283.402225999322,owner occupied,South East
20220021460,2330.983657801187,owner occupied,West Midlands
20220021462,2085.5813922317498,owner occupied,South East
20220021465,723.6441942590988,local authority,South West
20220021466,497.19983865040234,housing association,East
20220021470,1761.6226015813827,owner occupied,South West
20220021473,3039.5429520062403,owner occupied,South East
20220021479,6822.269034335151,owner occupied,East
20220021481,1771.1191346020748,private rented,Yorkshire and the Humber
20220021484,1389.4723705475672,owner occupied,Yorkshire and the Humber
20220021488,1886.8919529940788,owner occupied,London
20220021489,2675.397308531062,owner occupied,West Midlands
20220021490,2223.7145217003144,owner occupied,East Midlands
20220021495,1824.4356886672201,local authority,South East
20220021496,650.9658079183871,owner occupied,South East
20220021500,4045.619289410232,housing association,North West
20220021507,1569.9459542857974,owner occupied,North West
20220021513,927.3264099771255,local authority,South East
20220021516,2257.614820823068,owner occupied,London
20220021523,1009.3864840436858,housing association,North East
20220021526,793.9834651064888,owner occupied,East
20220021527,1795.9385065676681,housing association,West Midlands
20220021529,1322.5316601283803,owner occupied,West Midlands
20220021531,2119.775175867905,owner occupied,North West
20220021533,3174.206554319359,owner occupied,South East
20220021534,1097.194785308701,private rented,North West
20220021537,629.8039204346187,owner occupied,South East
20220021538,3483.5171838963747,owner occupied,East Midlands
20220021543,683.9933198697361,housing association,South East
20220021545,7901.763212307745,private rented,London
20220021549,2243.212686008241,private rented,South East
20220021554,4941.898234290528,local authority,East
20220021557,1557.285511227327,housing association,London
20220021559,2909.6575296864794,private rented,West Midlands
20220021560,799.4451370556466,owner occupied,West Midlands
20220021561,575.7865155421451,housing association,Yorkshire and the Humber
20220021562,1355.7072342934903,owner occupied,London
20220021563,1890.2361143212845,owner occupied,Yorkshire and the Humber
20220021568,2089.6102114464975,owner occupied,South East
20220021569,1257.746829715119,private rented,South West
20220021572,734.2457984042446,owner occupied,London
20220021573,2843.901728145058,owner occupied,South East
20220021578,1178.3612531580175,housing association,East Midlands
20220021579,11194.743058897515,owner occupied,North West
20220021581,6181.067023757886,private rented,Yorkshire and the Humber
20220021587,1654.5812621822545,private rented,East Midlands
